match_id,point_duration_time_x,SET_GAME_POINT,rally_length,PLAYER_WIN_NAME,server_name
RG_2025_R32_Cristian_Swiatek,21.487,1_1_3,14,SWIATEK,SWIATEK
RG_2025_R32_Cristian_Swiatek,19.374,1_3_5,13,SWIATEK,SWIATEK
RG_2025_R32_Cristian_Swiatek,18.741,2_12_7,14,CRISTIAN,CRISTIAN
RG_2025_R32_Cristian_Swiatek,18.366,2_10_6,11,SWIATEK,CRISTIAN
RG_2025_R32_Cristian_Swiatek,18.25,1_6_4,11,SWIATEK,CRISTIAN
RG_2025_R32_Cristian_Swiatek,16.738,2_12_5,11,SWIATEK,CRISTIAN
RG_2025_R32_Cristian_Swiatek,16.322,1_3_1,13,SWIATEK,SWIATEK
RG_2025_R32_Cristian_Swiatek,16.291,1_5_2,11,CRISTIAN,SWIATEK
RG_2025_R32_Cristian_Swiatek,16.206,2_11_6,9,SWIATEK,SWIATEK
RG_2025_R32_Cristian_Swiatek,14.328,2_3_9,11,SWIATEK,SWIATEK
Almaty_2025_R32_Marozsan_Nardi,23.739,2_9_5,16,MAROZSAN,NARDI
Almaty_2025_R32_Marozsan_Nardi,22.253,1_5_1,16,MAROZSAN,MAROZSAN
Almaty_2025_R32_Marozsan_Nardi,20.339,1_13_3,16,MAROZSAN,NARDI
Almaty_2025_R32_Marozsan_Nardi,17.181,1_4_3,12,NARDI,NARDI
Almaty_2025_R32_Marozsan_Nardi,17.013,1_11_5,13,MAROZSAN,MAROZSAN
Almaty_2025_R32_Marozsan_Nardi,15.804,1_13_6,11,MAROZSAN,NARDI
Almaty_2025_R32_Marozsan_Nardi,15.729,1_6_1,12,NARDI,NARDI
Almaty_2025_R32_Marozsan_Nardi,15.039,2_8_1,8,MAROZSAN,MAROZSAN
Almaty_2025_R32_Marozsan_Nardi,13.122,1_6_9,9,MAROZSAN,NARDI
Almaty_2025_R32_Marozsan_Nardi,12.993,2_3_1,10,NARDI,NARDI
Almaty_2025_R32_Marozsan_Nardi,12.528,2_5_3,9,NARDI,NARDI
Almaty_2025_R32_Marozsan_Nardi,11.864,1_9_8,9,NARDI,MAROZSAN
Almaty_2025_R32_Marozsan_Nardi,11.724,2_7_2,7,NARDI,NARDI
Almaty_2025_R32_Marozsan_Nardi,11.403,2_1_1,9,MAROZSAN,NARDI
Almaty_2025_R32_Marozsan_Nardi,11.077,1_9_10,9,NARDI,MAROZSAN
Brussels_2025_Q_Onclin_Blockx,23.402,1_1_1,17,ONCLIN,BLOCKX
Brussels_2025_Q_Spizzirri_Blockx,31.844,1_13_4,22,BLOCKX,BLOCKX
Brussels_2025_Q_Spizzirri_Blockx,24.453,2_2_2,17,BLOCKX,BLOCKX
Brussels_2025_Q_Onclin_Blockx,21.618,2_5_5,15,BLOCKX,ONCLIN
Brussels_2025_Q_Spizzirri_Blockx,22.939,1_6_5,13,SPIZZIRRI,SPIZZIRRI
Brussels_2025_Q_Onclin_Blockx,20.434,2_4_2,15,BLOCKX,BLOCKX
Brussels_2025_Q_Onclin_Blockx,19.495,2_1_10,13,ONCLIN,ONCLIN
Brussels_2025_Q_Spizzirri_Blockx,22.115,1_4_2,15,BLOCKX,SPIZZIRRI
Brussels_2025_Q_Spizzirri_Blockx,21.957,1_6_4,15,BLOCKX,SPIZZIRRI
Brussels_2025_Q_Onclin_Blockx,18.894,1_6_14,12,ONCLIN,ONCLIN
Brussels_2025_Q_Spizzirri_Blockx,21.946,1_1_1,14,BLOCKX,BLOCKX
Brussels_2025_Q_Spizzirri_Blockx,21.635,1_6_3,15,BLOCKX,SPIZZIRRI
Brussels_2025_Q_Onclin_Blockx,16.731,2_4_6,12,BLOCKX,BLOCKX
Brussels_2025_Q_Spizzirri_Blockx,19.838,1_6_10,13,SPIZZIRRI,SPIZZIRRI
Brussels_2025_Q_Onclin_Blockx,16.194,1_6_4,9,BLOCKX,ONCLIN
Brussels_2025_Q_Onclin_Blockx,15.9,2_9_4,11,BLOCKX,ONCLIN
Brussels_2025_Q_Spizzirri_Blockx,19.699,1_10_1,13,BLOCKX,SPIZZIRRI
Brussels_2025_Q_Spizzirri_Blockx,19.186,2_2_6,12,SPIZZIRRI,BLOCKX
Brussels_2025_Q_Onclin_Blockx,14.641,1_6_9,10,BLOCKX,ONCLIN
Brussels_2025_Q_Spizzirri_Blockx,17.529,1_8_1,13,BLOCKX,SPIZZIRRI
Brussels_2025_Q_Onclin_Blockx,14.64,1_4_4,11,ONCLIN,ONCLIN
Brussels_2025_Q_Onclin_Blockx,14.56,2_6_11,11,BLOCKX,BLOCKX
Brussels_2025_Q_Spizzirri_Blockx,16.77,1_11_1,12,BLOCKX,BLOCKX
Brussels_2025_Q_Spizzirri_Blockx,16.679,1_1_2,12,BLOCKX,BLOCKX
Brussels_2025_Q_Onclin_Blockx,14.48,2_3_4,11,ONCLIN,ONCLIN
Brussels_2025_Q_Onclin_Blockx,14.162,1_4_5,10,BLOCKX,ONCLIN
Brussels_2025_Q_Spizzirri_Blockx,15.592,1_3_7,10,BLOCKX,BLOCKX
Brussels_2025_Q_Spizzirri_Blockx,13.342,1_6_1,9,BLOCKX,SPIZZIRRI
Brussels_2025_Q_Onclin_Blockx,14.011,2_10_1,10,BLOCKX,BLOCKX
Brussels_2025_R32_Giron_Bellucci,31.17,2_4_1,21,BELLUCCI,GIRON
Brussels_2025_R32_Giron_Bellucci,26.45,2_6_1,18,BELLUCCI,GIRON
Brussels_2025_R32_Giron_Bellucci,22.874,2_6_2,14,GIRON,GIRON
Brussels_2025_R32_Giron_Bellucci,22.369,1_3_1,14,GIRON,GIRON
Brussels_2025_R32_Giron_Bellucci,22.362,2_4_4,15,GIRON,GIRON
Brussels_2025_R32_Giron_Bellucci,20.96,1_4_5,12,GIRON,BELLUCCI
Brussels_2025_R32_Giron_Bellucci,19.767,2_6_5,12,GIRON,GIRON
Brussels_2025_R32_Giron_Bellucci,17.95,2_2_4,12,GIRON,GIRON
Brussels_2025_R32_Giron_Bellucci,17.848,1_4_7,12,BELLUCCI,BELLUCCI
Brussels_2025_R32_Giron_Bellucci,17.782,2_4_2,12,GIRON,GIRON
Brussels_2025_R32_Giron_Bellucci,16.757,2_1_8,12,GIRON,BELLUCCI
Brussels_2025_R32_Giron_Bellucci,16.471,2_1_2,12,BELLUCCI,BELLUCCI
Brussels_2025_R32_Giron_Bellucci,15.617,2_2_7,9,GIRON,GIRON
Brussels_2025_R32_Giron_Bellucci,14.208,2_5_2,8,BELLUCCI,BELLUCCI
Brussels_2025_R32_Giron_Bellucci,13.559,2_7_6,9,BELLUCCI,BELLUCCI
Stockholm_2025_Q_Quinn_Slavic,26.619,2_1_1,20,SLAVIC,SLAVIC
Stockholm_2025_Q_Quinn_Lajal,22.208,3_10_1,16,LAJAL,LAJAL
Stockholm_2025_Q_Quinn_Lajal,20.272,1_9_7,13,QUINN,LAJAL
Stockholm_2025_Q_Quinn_Slavic,21.482,1_8_2,16,SLAVIC,SLAVIC
Stockholm_2025_Q_Quinn_Slavic,17.297,2_4_8,11,QUINN,QUINN
Stockholm_2025_Q_Quinn_Lajal,19.358,2_7_1,15,LAJAL,QUINN
Stockholm_2025_Q_Quinn_Lajal,18.256,1_5_4,13,LAJAL,LAJAL
Stockholm_2025_Q_Quinn_Slavic,15.287,1_6_3,11,QUINN,SLAVIC
Stockholm_2025_Q_Quinn_Lajal,17.718,1_1_2,13,QUINN,LAJAL
Stockholm_2025_Q_Quinn_Slavic,14.55,2_7_9,11,QUINN,SLAVIC
Stockholm_2025_Q_Quinn_Slavic,13.624,1_4_5,11,QUINN,SLAVIC
Stockholm_2025_Q_Quinn_Lajal,15.791,1_6_4,12,QUINN,QUINN
Stockholm_2025_Q_Quinn_Lajal,15.586,3_9_6,9,QUINN,QUINN
Stockholm_2025_Q_Quinn_Slavic,13.206,2_1_5,10,QUINN,SLAVIC
Stockholm_2025_Q_Quinn_Lajal,15.094,2_6_2,9,LAJAL,LAJAL
Stockholm_2025_Q_Quinn_Slavic,12.832,2_4_6,9,QUINN,QUINN
Stockholm_2025_Q_Quinn_Slavic,12.045,2_6_5,8,SLAVIC,QUINN
Stockholm_2025_Q_Quinn_Lajal,14.035,2_7_5,9,LAJAL,QUINN
Stockholm_2025_Q_Quinn_Lajal,13.412,3_7_5,8,QUINN,QUINN
Stockholm_2025_Q_Quinn_Slavic,11.37,1_1_5,9,SLAVIC,QUINN
Stockholm_2025_Q_Quinn_Lajal,12.693,3_10_3,8,LAJAL,LAJAL
Stockholm_2025_Q_Quinn_Slavic,10.101,2_3_5,6,SLAVIC,SLAVIC
Stockholm_2025_Q_Quinn_Lajal,12.392,2_1_8,7,QUINN,QUINN
Stockholm_2025_Q_Quinn_Slavic,9.826,2_5_8,5,SLAVIC,SLAVIC
Stockholm_2025_Q_Quinn_Slavic,9.773,1_2_4,7,QUINN,SLAVIC
Stockholm_2025_Q_Quinn_Lajal,11.85,2_4_1,9,QUINN,LAJAL
Stockholm_2025_Q_Quinn_Slavic,9.706,1_8_1,8,SLAVIC,SLAVIC
Stockholm_2025_Q_Quinn_Lajal,11.795,1_5_6,7,LAJAL,LAJAL
Stockholm_2025_Q_Quinn_Slavic,9.499,2_6_7,7,SLAVIC,QUINN
Stockholm_2025_Q_Quinn_Lajal,11.777,3_3_1,8,QUINN,QUINN
Stockholm_2025_R32_Kecmanovic_Muller,33.658,1_1_1,24,MULLER,MULLER
Stockholm_2025_R32_Kecmanovic_Muller,27.645,1_3_4,21,KECMANOVIC,MULLER
Stockholm_2025_R32_Kecmanovic_Muller,23.374,2_6_3,17,KECMANOVIC,KECMANOVIC
Stockholm_2025_R32_Kecmanovic_Muller,21.993,1_3_9,16,KECMANOVIC,MULLER
Stockholm_2025_R32_Kecmanovic_Muller,21.456,1_3_5,15,MULLER,MULLER
Stockholm_2025_R32_Kecmanovic_Muller,20.984,2_2_4,13,MULLER,KECMANOVIC
Stockholm_2025_R32_Kecmanovic_Muller,20.447,2_1_6,13,MULLER,MULLER
Stockholm_2025_R32_Kecmanovic_Muller,19.538,2_5_2,15,KECMANOVIC,MULLER
Stockholm_2025_R32_Kecmanovic_Muller,19.516,2_5_9,14,KECMANOVIC,MULLER
Stockholm_2025_R32_Kecmanovic_Muller,19.248,1_6_1,15,MULLER,KECMANOVIC
Stockholm_2025_R32_Kecmanovic_Muller,19.017,1_4_3,13,KECMANOVIC,KECMANOVIC
Stockholm_2025_R32_Kecmanovic_Muller,18.907,2_3_6,12,MULLER,MULLER
Stockholm_2025_R32_Kecmanovic_Muller,17.71,2_1_8,14,KECMANOVIC,MULLER
Stockholm_2025_R32_Kecmanovic_Muller,17.212,1_8_3,11,KECMANOVIC,KECMANOVIC
Stockholm_2025_R32_Kecmanovic_Muller,16.528,2_5_5,12,MULLER,MULLER
Stockholm_2025_R32_Lajal_Etcheverry,37.073,2_13_8,27,LAJAL,ETCHEVERRY
Stockholm_2025_R32_Lajal_Etcheverry,30.379,2_13_12,20,LAJAL,ETCHEVERRY
Stockholm_2025_R32_Lajal_Etcheverry,30.111,2_5_3,19,ETCHEVERRY,ETCHEVERRY
Stockholm_2025_R32_Lajal_Etcheverry,28.19,2_7_9,21,ETCHEVERRY,ETCHEVERRY
Stockholm_2025_R32_Lajal_Etcheverry,28.127,1_8_3,18,ETCHEVERRY,ETCHEVERRY
Stockholm_2025_R32_Lajal_Etcheverry,27.637,3_3_2,17,LAJAL,LAJAL
Stockholm_2025_R32_Lajal_Etcheverry,27.527,2_8_2,20,LAJAL,LAJAL
Stockholm_2025_R32_Lajal_Etcheverry,27.17,2_3_1,19,ETCHEVERRY,ETCHEVERRY
Stockholm_2025_R32_Lajal_Etcheverry,24.654,2_7_5,16,LAJAL,ETCHEVERRY
Stockholm_2025_R32_Lajal_Etcheverry,24.504,1_12_1,17,ETCHEVERRY,ETCHEVERRY
Stockholm_2025_R32_Lajal_Etcheverry,23.555,3_8_1,16,LAJAL,ETCHEVERRY
Stockholm_2025_R32_Lajal_Etcheverry,22.681,3_9_4,16,LAJAL,LAJAL
Stockholm_2025_R32_Lajal_Etcheverry,22.299,2_11_6,16,ETCHEVERRY,ETCHEVERRY
Stockholm_2025_R32_Lajal_Etcheverry,22.255,3_5_5,15,ETCHEVERRY,LAJAL
Stockholm_2025_R32_Lajal_Etcheverry,22.178,2_11_1,16,ETCHEVERRY,ETCHEVERRY
Almaty_2025_R32_Nakashima_Medjedovic,20.51,2_3_12,13,NAKASHIMA,MEDJEDOVIC
Almaty_2025_R32_Nakashima_Medjedovic,19.567,2_2_3,10,MEDJEDOVIC,NAKASHIMA
Almaty_2025_R32_Nakashima_Medjedovic,18.675,1_5_1,12,NAKASHIMA,NAKASHIMA
Almaty_2025_R32_Nakashima_Medjedovic,17.028,1_1_4,12,MEDJEDOVIC,NAKASHIMA
Almaty_2025_R32_Nakashima_Medjedovic,15.416,1_12_1,11,NAKASHIMA,MEDJEDOVIC
Almaty_2025_R32_Nakashima_Medjedovic,13.586,1_9_2,9,NAKASHIMA,NAKASHIMA
Almaty_2025_R32_Nakashima_Medjedovic,11.905,1_11_1,8,NAKASHIMA,NAKASHIMA
Almaty_2025_R32_Nakashima_Medjedovic,11.686,1_8_2,8,MEDJEDOVIC,MEDJEDOVIC
Almaty_2025_R32_Nakashima_Medjedovic,11.5,1_3_4,8,NAKASHIMA,NAKASHIMA
Almaty_2025_R32_Nakashima_Medjedovic,11.498,2_8_1,8,NAKASHIMA,NAKASHIMA
Almaty_2025_R32_Nakashima_Medjedovic,11.227,1_1_1,7,MEDJEDOVIC,NAKASHIMA
Almaty_2025_R32_Nakashima_Medjedovic,10.383,2_7_3,8,MEDJEDOVIC,MEDJEDOVIC
Almaty_2025_R32_Nakashima_Medjedovic,10.343,1_4_3,8,MEDJEDOVIC,MEDJEDOVIC
Almaty_2025_R32_Nakashima_Medjedovic,10.089,1_2_4,6,MEDJEDOVIC,MEDJEDOVIC
Brussels_2025_R32_Comesana_Goffin,26.741,2_5_3,19,COMESANA,GOFFIN
Brussels_2025_R32_Comesana_Goffin,20.18,2_10_3,13,GOFFIN,COMESANA
Brussels_2025_R32_Comesana_Goffin,19.203,1_13_10,13,COMESANA,GOFFIN
Brussels_2025_R32_Comesana_Goffin,19.015,1_13_6,12,GOFFIN,GOFFIN
Brussels_2025_R32_Comesana_Goffin,17.667,1_2_1,13,COMESANA,GOFFIN
Brussels_2025_R32_Comesana_Goffin,16.812,2_9_2,9,COMESANA,GOFFIN
Brussels_2025_R32_Comesana_Goffin,15.918,1_6_3,11,GOFFIN,GOFFIN
Brussels_2025_R32_Comesana_Goffin,15.721,2_1_3,11,GOFFIN,GOFFIN
Brussels_2025_R32_Comesana_Goffin,15.377,1_10_3,11,GOFFIN,GOFFIN
Brussels_2025_R32_Comesana_Goffin,14.67,2_10_1,8,COMESANA,COMESANA
Brussels_2025_R32_Comesana_Goffin,13.073,1_5_3,9,GOFFIN,COMESANA
Brussels_2025_R32_Comesana_Goffin,13.043,1_13_9,7,GOFFIN,COMESANA
Brussels_2025_R32_Comesana_Goffin,12.786,1_2_7,10,GOFFIN,GOFFIN
Brussels_2025_R32_Comesana_Goffin,12.428,1_9_11,8,GOFFIN,COMESANA
Brussels_2025_R32_Comesana_Goffin,12.203,2_8_4,8,COMESANA,COMESANA
Brussels_2025_R32_Royer_Baez,28.022,2_7_1,20,ROYER,ROYER
Brussels_2025_R32_Royer_Baez,25.992,1_5_1,16,ROYER,ROYER
Brussels_2025_R32_Royer_Baez,24.103,2_3_5,15,BAEZ,ROYER
Brussels_2025_R32_Royer_Baez,23.214,2_4_1,16,BAEZ,BAEZ
Brussels_2025_R32_Royer_Baez,23.055,2_6_1,15,ROYER,BAEZ
Brussels_2025_R32_Royer_Baez,20.483,2_6_4,14,BAEZ,BAEZ
Brussels_2025_R32_Royer_Baez,19.99,2_1_1,13,BAEZ,ROYER
Brussels_2025_R32_Royer_Baez,17.762,1_4_10,12,ROYER,BAEZ
Brussels_2025_R32_Royer_Baez,17.61,1_2_6,11,BAEZ,BAEZ
Brussels_2025_R32_Royer_Baez,17.103,1_4_2,9,BAEZ,BAEZ
Brussels_2025_R32_Royer_Baez,16.664,2_2_4,12,BAEZ,BAEZ
Brussels_2025_R32_Royer_Baez,16.233,1_1_4,10,BAEZ,ROYER
Brussels_2025_R32_Royer_Baez,15.932,2_8_3,10,ROYER,BAEZ
Brussels_2025_R32_Royer_Baez,14.261,2_3_7,8,ROYER,ROYER
Brussels_2025_R32_Royer_Baez,14.038,2_8_1,9,BAEZ,BAEZ
Brussels_2025_R32_Bergs_Collignon,29.253,1_2_11,22,COLLIGNON,COLLIGNON
Brussels_2025_R32_Bergs_Collignon,21.488,1_1_1,17,COLLIGNON,BERGS
Brussels_2025_R32_Bergs_Collignon,20.046,1_2_10,13,COLLIGNON,COLLIGNON
Brussels_2025_R32_Bergs_Collignon,18.988,2_8_1,14,COLLIGNON,COLLIGNON
Brussels_2025_R32_Bergs_Collignon,17.13,1_7_2,11,BERGS,BERGS
Brussels_2025_R32_Bergs_Collignon,16.364,2_11_7,11,COLLIGNON,BERGS
Brussels_2025_R32_Bergs_Collignon,15.866,1_1_13,11,BERGS,BERGS
Brussels_2025_R32_Bergs_Collignon,15.815,2_4_4,12,COLLIGNON,COLLIGNON
Brussels_2025_R32_Bergs_Collignon,15.521,1_2_12,12,COLLIGNON,COLLIGNON
Brussels_2025_R32_Bergs_Collignon,14.135,2_10_3,11,BERGS,COLLIGNON
Brussels_2025_R32_Bergs_Collignon,13.204,1_10_5,10,COLLIGNON,COLLIGNON
Brussels_2025_R32_Bergs_Collignon,13.191,1_9_7,9,COLLIGNON,BERGS
Brussels_2025_R32_Bergs_Collignon,12.816,2_3_2,9,COLLIGNON,BERGS
Brussels_2025_R32_Bergs_Collignon,12.212,2_13_5,9,BERGS,BERGS
Brussels_2025_R32_Fonseca_van-de-Zandschulp,28.369,1_8_4,17,VAN DE ZANDSCHULP,FONSECA
Brussels_2025_R32_Fonseca_van-de-Zandschulp,26.741,1_12_7,20,FONSECA,FONSECA
Brussels_2025_R32_Fonseca_van-de-Zandschulp,26.569,2_10_2,17,FONSECA,FONSECA
Brussels_2025_R32_Fonseca_van-de-Zandschulp,22.196,1_5_3,14,VAN DE ZANDSCHULP,VAN DE ZANDSCHULP
Brussels_2025_R32_Fonseca_van-de-Zandschulp,21.732,1_5_8,13,FONSECA,VAN DE ZANDSCHULP
Brussels_2025_R32_Fonseca_van-de-Zandschulp,21.517,1_8_3,13,VAN DE ZANDSCHULP,FONSECA
Brussels_2025_R32_Fonseca_van-de-Zandschulp,20.007,1_6_1,14,FONSECA,FONSECA
Brussels_2025_R32_Fonseca_van-de-Zandschulp,19.948,2_6_5,12,FONSECA,FONSECA
Brussels_2025_R32_Fonseca_van-de-Zandschulp,19.238,1_12_2,11,VAN DE ZANDSCHULP,FONSECA
Brussels_2025_R32_Fonseca_van-de-Zandschulp,18.785,1_12_20,10,FONSECA,FONSECA
Brussels_2025_R32_Fonseca_van-de-Zandschulp,17.088,1_11_1,10,VAN DE ZANDSCHULP,VAN DE ZANDSCHULP
Brussels_2025_R32_Fonseca_van-de-Zandschulp,16.336,2_8_5,9,VAN DE ZANDSCHULP,FONSECA
Brussels_2025_R32_Fonseca_van-de-Zandschulp,16.094,1_2_2,10,FONSECA,FONSECA
Brussels_2025_R32_Fonseca_van-de-Zandschulp,15.66,2_13_7,9,FONSECA,FONSECA
Brussels_2025_R32_Spizzirri_Martinez,31.572,1_1_2,22,SPIZZIRRI,SPIZZIRRI
Brussels_2025_R32_Spizzirri_Martinez,30.711,1_5_6,17,MARTINEZ,SPIZZIRRI
Brussels_2025_R32_Spizzirri_Martinez,28.509,2_1_2,17,MARTINEZ,SPIZZIRRI
Brussels_2025_R32_Spizzirri_Martinez,22.328,2_6_4,16,MARTINEZ,MARTINEZ
Brussels_2025_R32_Spizzirri_Martinez,22.082,1_4_4,16,MARTINEZ,MARTINEZ
Brussels_2025_R32_Spizzirri_Martinez,20.254,1_2_3,14,SPIZZIRRI,MARTINEZ
Brussels_2025_R32_Spizzirri_Martinez,19.182,1_7_4,13,MARTINEZ,SPIZZIRRI
Brussels_2025_R32_Spizzirri_Martinez,18.536,1_2_8,12,MARTINEZ,MARTINEZ
Brussels_2025_R32_Spizzirri_Martinez,18.466,1_5_1,14,MARTINEZ,SPIZZIRRI
Brussels_2025_R32_Spizzirri_Martinez,18.151,2_1_4,13,SPIZZIRRI,SPIZZIRRI
Brussels_2025_R32_Spizzirri_Martinez,16.718,1_9_5,12,SPIZZIRRI,SPIZZIRRI
Brussels_2025_R32_Spizzirri_Martinez,15.189,2_6_5,11,SPIZZIRRI,MARTINEZ
Brussels_2025_R32_Spizzirri_Martinez,14.983,1_9_2,10,SPIZZIRRI,SPIZZIRRI
Brussels_2025_R32_Spizzirri_Martinez,12.88,1_9_1,9,MARTINEZ,SPIZZIRRI
Brussels_2025_R32_Spizzirri_Martinez,12.864,1_4_5,9,MARTINEZ,MARTINEZ
Almaty_2025_R16_Hijikata_Cobolli,23.921,1_4_2,18,COBOLLI,COBOLLI
Almaty_2025_R16_Hijikata_Cobolli,21.271,1_2_1,15,HIJIKATA,COBOLLI
Almaty_2025_R16_Hijikata_Cobolli,20.471,2_7_1,12,HIJIKATA,HIJIKATA
Almaty_2025_R16_Hijikata_Cobolli,17.372,1_8_2,13,COBOLLI,COBOLLI
Almaty_2025_R16_Hijikata_Cobolli,16.857,1_3_1,13,COBOLLI,HIJIKATA
Almaty_2025_R16_Hijikata_Cobolli,15.927,2_10_5,11,HIJIKATA,COBOLLI
Almaty_2025_R16_Hijikata_Cobolli,14.599,2_4_3,11,HIJIKATA,COBOLLI
Almaty_2025_R16_Hijikata_Cobolli,14.553,2_12_1,10,COBOLLI,COBOLLI
Almaty_2025_R16_Hijikata_Cobolli,13.922,1_10_2,10,COBOLLI,COBOLLI
Almaty_2025_R16_Hijikata_Cobolli,12.126,1_1_2,7,COBOLLI,HIJIKATA
Almaty_2025_R16_Hijikata_Cobolli,12.039,1_1_1,8,COBOLLI,HIJIKATA
Almaty_2025_R16_Hijikata_Cobolli,11.344,1_4_1,8,HIJIKATA,COBOLLI
Almaty_2025_R16_Hijikata_Cobolli,10.998,2_9_5,7,COBOLLI,HIJIKATA
Almaty_2025_R16_Hijikata_Cobolli,10.751,1_5_3,7,COBOLLI,HIJIKATA
Almaty_2025_R16_Hijikata_Cobolli,10.281,2_1_4,6,HIJIKATA,HIJIKATA
Almaty_2025_R16_Nakashima_Marozsan,28.578,1_8_3,20,MAROZSAN,MAROZSAN
Almaty_2025_R16_Nakashima_Marozsan,27.613,1_9_8,19,NAKASHIMA,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,23.236,1_3_5,18,NAKASHIMA,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,17.31,1_5_2,13,MAROZSAN,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,16.064,1_5_10,10,NAKASHIMA,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,15.594,1_13_1,11,MAROZSAN,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,15.207,1_12_1,11,MAROZSAN,MAROZSAN
Almaty_2025_R16_Nakashima_Marozsan,14.955,1_1_5,12,NAKASHIMA,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,14.565,1_5_7,9,MAROZSAN,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,12.911,1_9_5,9,MAROZSAN,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,12.782,1_1_3,9,MAROZSAN,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,12.521,1_10_2,9,NAKASHIMA,MAROZSAN
Almaty_2025_R16_Nakashima_Marozsan,11.741,1_12_4,8,MAROZSAN,MAROZSAN
Almaty_2025_R16_Nakashima_Marozsan,11.655,1_11_3,8,NAKASHIMA,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,11.343,1_7_3,8,NAKASHIMA,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,28.578,1_8_3,20,MAROZSAN,MAROZSAN
Almaty_2025_R16_Nakashima_Marozsan,27.613,1_9_8,19,NAKASHIMA,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,23.236,1_3_5,18,NAKASHIMA,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,17.31,1_5_2,13,MAROZSAN,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,16.064,1_5_10,10,NAKASHIMA,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,15.594,1_13_1,11,MAROZSAN,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,15.207,1_12_1,11,MAROZSAN,MAROZSAN
Almaty_2025_R16_Nakashima_Marozsan,14.955,1_1_5,12,NAKASHIMA,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,14.565,1_5_7,9,MAROZSAN,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,12.911,1_9_5,9,MAROZSAN,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,12.782,1_1_3,9,MAROZSAN,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,12.521,1_10_2,9,NAKASHIMA,MAROZSAN
Almaty_2025_R16_Nakashima_Marozsan,11.741,1_12_4,8,MAROZSAN,MAROZSAN
Almaty_2025_R16_Nakashima_Marozsan,11.655,1_11_3,8,NAKASHIMA,NAKASHIMA
Almaty_2025_R16_Nakashima_Marozsan,11.343,1_7_3,8,NAKASHIMA,NAKASHIMA
Brussels_2025_R16_Collignon_Comesana,31.732,3_3_5,20,COLLIGNON,COLLIGNON
Brussels_2025_R16_Collignon_Comesana,25.898,3_7_6,17,COLLIGNON,COLLIGNON
Brussels_2025_R16_Collignon_Comesana,22.551,2_4_4,14,COLLIGNON,COLLIGNON
Brussels_2025_R16_Collignon_Comesana,21.793,3_12_4,15,COMESANA,COMESANA
Brussels_2025_R16_Collignon_Comesana,21.353,2_2_3,14,COMESANA,COLLIGNON
Brussels_2025_R16_Collignon_Comesana,20.834,2_3_4,14,COMESANA,COMESANA
Brussels_2025_R16_Collignon_Comesana,19.567,3_2_1,13,COLLIGNON,COMESANA
Brussels_2025_R16_Collignon_Comesana,18.943,1_12_2,13,COMESANA,COLLIGNON
Brussels_2025_R16_Collignon_Comesana,18.852,3_1_2,12,COLLIGNON,COLLIGNON
Brussels_2025_R16_Collignon_Comesana,18.031,3_9_1,12,COMESANA,COLLIGNON
Brussels_2025_R16_Collignon_Comesana,17.87,3_7_3,11,COLLIGNON,COLLIGNON
Brussels_2025_R16_Collignon_Comesana,16.913,3_4_4,12,COMESANA,COMESANA
Brussels_2025_R16_Collignon_Comesana,16.43,1_10_3,10,COLLIGNON,COLLIGNON
Brussels_2025_R16_Collignon_Comesana,15.988,3_3_6,10,COLLIGNON,COLLIGNON
Brussels_2025_R16_Collignon_Comesana,15.688,3_13_1,10,COMESANA,COLLIGNON
Almaty_2025_QF_Marozsan_Medvedev,27.109,2_5_2,17,MAROZSAN,MAROZSAN
Almaty_2025_QF_Marozsan_Medvedev,24.463,2_6_1,18,MEDVEDEV,MEDVEDEV
Almaty_2025_QF_Marozsan_Medvedev,19.538,1_10_12,14,MEDVEDEV,MEDVEDEV
Almaty_2025_QF_Marozsan_Medvedev,17.513,2_6_2,11,MEDVEDEV,MEDVEDEV
Almaty_2025_QF_Marozsan_Medvedev,16.662,1_6_3,11,MEDVEDEV,MEDVEDEV
Almaty_2025_QF_Marozsan_Medvedev,16.378,1_9_1,11,MEDVEDEV,MAROZSAN
Almaty_2025_QF_Marozsan_Medvedev,14.084,2_8_6,8,MAROZSAN,MEDVEDEV
